job_number,job_type,job_description,occ_init,occ_prop,occ_category,stories_init,stories_prop,zoningsft_init,zoningsft_prop,units_init,units_prop,units_net,units_complete,units_incomplete,co_earliest_effectivedate,co_latest_effectivedate,co_latest_certtype,co_latest_units,status,status_date,status_a,status_d,status_p,status_q,status_r,status_x,address_house,address_street,address,bin,bbl,boro,geo_address_house,geo_address_street,geo_address,geo_bin,geo_bbl,geo_boro,geo_cd,geo_ntacode2010,geo_censusblock2010,geo_csd,geo_council,x_dcpedited,x_mixeduse,x_inactive,x_geomsource,x_reason,latitude,longitude,geom
421028783,Alteration,"CONVERT EXISTING CLINIC INTO COMMUNITY CHURCH. INSTALL NEW PARTITIONS, DOORS AND CEILING PER DRAWINGS SHOWN.",Educational,Assembly: Other,Other,2,2,5200,5200,,,,,,,,,,Permit issued,10/10/2018 12:00:00 AM,09/11/2014,09/11/2014,02/11/2016,2016-07-18,07/18/2016,,214-61,JAMAICA AVE,214-61 JAMAICA AVE,4226245,4106060265,Queens,214-61,JAMAICA AVENUE,214-61 JAMAICA AVENUE,4226245,4106060265,4,413,QN34,542,29,23,,,false,Lat/Long geosupport,,40.717133,-73.741661,0101000020E6100000FEEDB25F776F52C0F1F09E03CB5B4440
421044131,Alteration,FILING TO AMEND EXISTING C OF O. TO REFLECT AND INCREASE IN OCCUPANT LOAD AT FIRST FLOOR LEVEL.  NO WORK TO BE FILED UNDER THIS APPLICATION.,Assembly: Other,Eating & Drinking,Other,1,1,70900,70900,,,,,,,,,,Permit issued,02/03/2015 12:00:00 AM,10/20/2014,10/29/2014,01/30/2015,2015-02-03,02/03/2015,,61-52,188 STREET,61-52 188 STREET,4439482,4070750001,Queens,61-40,188 STREET,61-40 188 STREET,4439482,4070750001,4,408,QN41,1347,26,23,,,false,Lat/Long geosupport,,40.739637,-73.787129,0101000020E6100000EC2E5052607252C0AEF4DA6CAC5E4440
421052746,Alteration,"FILING FOR HORIZONTAL ENLARGEMENT OF FIRST FLOOR, REMOVE BOILER AND OIL TANK C HANGE OF USE AND OCCUPANCY AT CELLAR LEVEL AND 7 ACCESSORY OPEN PARKING SPACES",Assembly: Other,Assembly: Other,Other,1,1,1822,1917,,,,,,,,,,Permit issued,10/30/2018 12:00:00 AM,12/29/2014,12/29/2014,10/02/2015,2015-10-06,10/08/2015,,113-53,SPRINGFIELD BLVD,113-53 SPRINGFIELD BLVD,4532740,4112330010,Queens,113-51,SPRINGFIELD BOULEVARD,113-51 SPRINGFIELD BOULEVARD,4532740,4112330010,4,413,QN33,590,29,27,,,false,Lat/Long geosupport,,40.702526,-73.740491,0101000020E6100000DFFE5C34646F52C07B4B395FEC594440
421056396,Alteration,INTERIOR RENOVATION AND PROPOSED 3RD & 4TH FLOOR ADDITION AS PER DRAWINGS FILE D TO CHANGE C/O,Assembly: Other,Eating & Drinking,Other,1,4,10576,22196,,,,,,,,,,Permit issued,08/31/2016 12:00:00 AM,12/17/2014,12/17/2014,04/29/2015,2016-08-31,,,13-05,43 AVENUE,13-05 43 AVENUE,4005267,4004570149,Queens,13-01,43 AVENUE,13-01 43 AVENUE,4005267,4004570149,4,402,QN31,19,30,26,,,false,Lat/Long geosupport,,40.751091,-73.946013,0101000020E6100000D0251C7A8B7C52C0F4A8F8BF23604440
421061567,Alteration,THIS APPLICATION IS TO CONVERT SECOND FLOOR FROM CARETAKER APARTMENT TO ADMINISTRATION OFFICE AND SECURE A NEW C OF O,Assembly: Other,Correctional,Other,2,2,3564,3564,1,0,-1,-1,0,2017-03-09,2017-03-09,C- CO,0,Complete,03/09/2017 12:00:00 AM,12/30/2014,12/30/2014,05/04/2015,2015-09-23,09/23/2015,03/09/2017,61-21,138 STREET,61-21 138 STREET,4139776,4063880003,Queens,61-21,138 STREET,61-21 138 STREET,4139776,4063880003,4,407,QN62,80302,25,24,,,false,Lat/Long geosupport,,40.741821,-73.827604,0101000020E61000007B82C476F77452C0363E93FDF35E4440
421074642,Demolition,FULL DEMOLITION OF A 1 STORY CHURCH/SYNAGOGUE,Assembly: Other,Empty Lot,Other,1,0,,0,,0,,,,,,,,Complete (demolition),02/02/2016 12:00:00 AM,02/11/2015,02/11/2015,02/11/2015,2015-09-16,09/16/2015,02/02/2016,71-17,ROOSEVELT AVE,71-17 ROOSEVELT AVE,4029759,4012820151,Queens,71-17,ROOSEVELT AVENUE,71-17 ROOSEVELT AVENUE,4000000,4012820151,4,403,QN50,265,30,25,,,false,Lat/Long geosupport,,40.747232,-73.894350,0101000020E61000005E4BC8073D7952C02843554CA55F4440
421156180,Alteration,APPLICATION FILING TO CONVERT EXIST RESIDENTIAL BLDG. TO COMMUNITY FACILITY (UG4) USE WITHIN EXISTING BULK AS PER PLAN TO OBTAIN NEW CERTIFICATE OF OCCUPANCY.,Residential,Assembly: Other,Residential,3,3,3693,3693,2,1,-1,0,0,,,,,Complete,01/16/2019 12:00:00 AM,04/28/2015,04/28/2015,09/22/2015,2015-09-22,09/07/2016,01/16/2019,62-01,39 AVENUE,62-01 39 AVENUE,4027870,4012170010,Queens,62-01,39 AVENUE,62-01 39 AVENUE,4027870,4012170010,4,402,QN63,261,30,26,,true,false,Lat/Long geosupport,,40.747101,-73.901366,0101000020E61000007CEE04FBAF7952C08AE76C01A15F4440
421170468,Alteration,APPLICATION HEREWITH FILED TO CONVERT USE AT BASEMENT OF EXISTING ONE STORY AND BASEMENT  FROM CHURCH TO  'SETTLEMENT HOUSE' (SHELTER FOR HOMELESS). FIRST FLOOR TO REMAIN HOUSE OF WORSHIP MINOR INTERIOR PARTITION AND PLUMBING WORK AND TO OBTAIN NEW C OF O.,Assembly: Other,Assembly: Other,Other,2,2,8206,8206,,,,,,,,,,Permit issued,04/13/2016 12:00:00 AM,06/01/2015,06/01/2015,08/13/2015,2016-04-04,04/13/2016,,46-19,31ST AVE.,46-19 31ST AVE.,4013267,4007280001,Queens,46-19,31 AVENUE,46-19 31 AVENUE,4013267,4007280001,4,401,QN70,151,30,22,,,false,Lat/Long geosupport,,40.759002,-73.911553,0101000020E610000086E464E2567A52C09FCC3FFA26614440
421184925,Alteration,RENOVATION ON 1ST FLOOR STORE FRONT. TO CONVERT EXISTING HOUSE OF WORSHIP TO RETAIL USE ON 1ST FLOOR AND CONVERT CELLAR TO BE ACCESSORY USE TO 2ND FLOOR. OBTAIN NEW CERTIFICATE OF OCCUPANCY.,Assembly: Other,Retail,Other,2,2,3924,3924,2,2,0,0,0,2016-02-11,2016-02-11,C- CO,2,Complete,02/11/2016 12:00:00 AM,08/04/2015,08/04/2015,09/08/2015,2015-09-25,10/19/2015,02/11/2016,104-38,CORONA AVE,104-38 CORONA AVE,4047602,4019350014,Queens,104-38,CORONA AVENUE,104-38 CORONA AVENUE,4047602,4019350014,4,404,QN25,439,24,21,,,false,Lat/Long geosupport,,40.743698,-73.857387,0101000020E6100000FF40B96DDF7652C0E10CFE7E315F4440
421298633,Alteration,RECONFIGURATION OF INTERIOR LAYOUT OF EXISTING THREE FAMILY DWELLING. OBTAIN CERTIFICATE OF OCCUPANCY. 1ST FLOOR CHANGED FROM TWO CLASS A APTS. TO ONE CLASS A APT. 2ND FLOOR REMAINS ONE CLASS A APT. 3RD FLOOR RECONFIGURED TO ONE CLASS A APT.  THIS EXISTING STRUCTURE REMAINS A THREE FAMILY DWELLING.,Residential: Multi-Family,Assembly: Other,Residential,3,3,4113,4113,3,3,0,0,,,,,,Permit issued,11/09/2018 12:00:00 AM,05/09/2016,05/09/2016,11/27/2017,2018-08-24,11/09/2018,,109-19,LIVERPOOL STREET,109-19 LIVERPOOL STREET,4258322,4119470298,Queens,109-19,LIVERPOOL STREET,109-19 LIVERPOOL STREET,4258322,4119470298,4,412,QN01,196,28,28,,,false,Lat/Long geosupport,,40.690215,-73.799449,0101000020E61000007974232C2A7352C0B51A12F758584440
421320083,Alteration,PROPOSED THREE STORY VERTICAL EXTENSION TO CREATE 13 OFFICES ON EXISTING ONE STORY BUILDING WITH EXISTING MECHANIC SHOP,Assembly: Other,Commercial,Other,1,4,2609,12129,,,,,,,,,,Permit issued,09/10/2018 12:00:00 AM,08/10/2016,08/10/2016,09/26/2016,2017-11-06,,,24-57,49 STREET,24-57 49 STREET,4608415,4010160005,Queens,24-57,49 STREET,24-57 49 STREET,4608415,4010160006,4,401,QN63,297,30,22,,,false,Lat/Long geosupport,,40.764829,-73.903899,0101000020E6100000C6F8307BD97952C02504ABEAE5614440
421365631,Alteration,"THIS APPLICATION IS BEING FILED TO PROPOSE CONVERSION FROM VOLUNTEER AMBULANCE CORP. AND SENIOR CENTER AT FIRST FLOOR TO MERCANTILE, AND INSTALLATION OF NEW STOREFRONT. NEW CERTIFICATE OF OCCUPANCY WILL BE ISSUED . DEMOLITION WORK FILE D UNDER APPLICATION # 421365294.",Assembly: Other,Retail,Other,1,1,5931,5931,,,,,,2018-04-27,2018-04-27,C- CO,0,Complete,04/27/2018 12:00:00 AM,10/26/2016,10/26/2016,12/13/2016,2016-12-28,04/05/2017,04/27/2018,78-15,JAMAICA AVENUE,78-15 JAMAICA AVENUE,4181091,4088420149,Queens,78-15,JAMAICA AVENUE,78-15 JAMAICA AVENUE,4181091,4088420149,4,409,QN53,2,27,30,,,false,Lat/Long geosupport,,40.692118,-73.863732,0101000020E61000008E209562477752C0897C975297584440
421475638,Alteration,AMEND C.O.  Q158073 TO REFLECT EGRESS ADJUSTMENT AND TO REMOVE ECB VIOLATION 34292505Y.ADDING CARETAKERS APARTMENT IN BASEMENT. BASEMENT DOOR AND GATE ARRANGEMENT IS MODIFIED PER PLAN.,Public,Assembly: Other,Other,3,3,12706,12706,,,,,,,,,,Permit issued,09/26/2018 12:00:00 AM,12/21/2017,12/21/2017,03/19/2018,2018-09-26,09/26/2018,,70-11,150 STREET,70-11 150 STREET,4143983,4066560094,Queens,70-11,150 STREET,70-11 150 STREET,4143983,4066560094,4,408,QN37,77906,25,24,,,false,Lat/Long geosupport,,40.730218,-73.818235,0101000020E6100000535C55F65D7452C0AB798EC8775D4440
421581354,Alteration,"VERTICAL EXTENSION OF AN EXIST. (1) FAMILY DWELLING & (1) CHURCH, 2 STORY BRICK BUILDING WITH INTERIOR RENOVATION & PLUMBING WORK. OBTAIN A NEW CERTIFICATE OF OCCUPANCY.",Assembly: Other,Residential: 1 & 2 Family,Residential,2,3,2525,3329,1,1,0,0,,,,,,Permit issued,08/28/2018 12:00:00 AM,02/09/2018,02/09/2018,08/02/2018,2018-08-17,08/28/2018,,90-41,CORONA AVENUE,90-41 CORONA AVENUE,4039583,4015860037,Queens,90-41,CORONA AVENUE,90-41 CORONA AVENUE,4039583,4015860037,4,404,QN29,471,24,25,,,false,Lat/Long geosupport,,40.742272,-73.874369,0101000020E6100000B8E864A9F57752C0465ED6C4025F4440
421587722,Demolition,"FULL DEMOLITION OF ONE STORY CHURCH, USING HAND HELD EQUIPMENT AND MECHANICAL MEANS ON GRADE ONLY.",Assembly: Other,Empty Lot,Other,1,0,,0,,0,,,,,,,,Complete (demolition),09/04/2018 12:00:00 AM,01/26/2018,01/26/2018,01/26/2018,2018-06-28,06/28/2018,09/04/2018,13-01,NAMEOKE AVENUE,13-01 NAMEOKE AVENUE,4297948,4155360022,Queens,13-01,NAMEOKE AVENUE,13-01 NAMEOKE AVENUE,4297948,4155360012,4,414,QN15,103202,27,31,,,false,Lat/Long geosupport,,40.606563,-73.750941,0101000020E61000006F0ED76A0F7052C059FB3BDBA34D4440
510043427,Alteration,FILED TO INDICATE MINOR REARRANGEMENT OF INTERIOR PARTITIONS @ 1ST FLOOR TO ACCOMMODATE A NEW HANDICAP BATHROOM AND AMEND NUMBER OF PERSONS AT CELLAR AND FIRST FLOORS.,Assembly: Other,Assembly: Other,Other,3,3,35606,35606,,,,,,,,,,Permit issued,06/01/2011 12:00:00 AM,05/30/2008,05/30/2008,04/01/2010,2011-01-07,06/01/2011,,2131,HYLAN BOULEVARD,2131 HYLAN BOULEVARD,5051709,5035890063,Staten Island,2131,HYLAN BOULEVARD,2131 HYLAN BOULEVARD,5051709,5035890063,5,502,SI45,11402,31,50,,,false,Lat/Long geosupport,,40.578689,-74.102331,0101000020E61000007D9752978C8652C008C72C7B124A4440
520038254,Alteration,"CHANGE IN USE TO ESTABLISH A PHYSICAL CULTURE ESTABLISHMENT (USE GROUP 9) AS INDICATED ON DRAWINGS. NO WORK TO BE DONE UNDER THIS APPLICATION, ALL WORK DONE UNDER ALTERATION TYPE 2 APPLICATIONS.",Commercial,Assembly: Other,Other,2,2,11424,11424,,,,,,2012-02-22,2012-09-21,C- CO,0,Complete,09/21/2012 12:00:00 AM,05/28/2010,05/28/2010,05/31/2011,2011-05-31,05/31/2011,09/21/2012,591,FOREST AVE,591 FOREST AVE,5004258,5001540140,Staten Island,591,FOREST AVENUE,591 FOREST AVENUE,5004258,5001540140,5,501,SI35,105,31,49,,,false,Lat/Long geosupport,,40.630280,-74.109104,0101000020E610000038F7578FFB8652C054A9D903AD504440
520052237,Alteration,"HEREWITH FILING FOR CONVERSION FROM VACANT DORMITORY BUILDING TO SNUG HARBOR SEAMAN'S MUSEUM. TOTAL REHABILITATION OF BUILDING. ALL PARTITIONS, CEILINGS AS PER PLANS FILED.",Residential,Assembly: Other,Residential,4,4,383947,383947,1,0,-1,-1,0,2015-07-23,2015-09-23,C- CO,0,Complete,09/23/2015 12:00:00 AM,11/08/2010,11/08/2010,05/19/2011,2011-11-22,12/02/2011,09/23/2015,1000A,RICHMOND TERRACE,1000A RICHMOND TERRACE,5113027,5000760200,Staten Island,1000A,RICHMOND TERRACE,1000A RICHMOND TERRACE,5113027,5000760200,5,501,SI22,97,31,49,,,false,Lat/Long geosupport,,40.644052,-74.101757,0101000020E6100000E7C8CA2F838652C03276C24B70524440
520052120,Alteration,FILING EXISTING COMMUNITY CENTER PREVIOUSLY SUBMITTED AND APPROVED UNDER DOB APPLICATION #NB 5355/74 FOR THE PURPOSE OF COMPLETING INSPECTIONS/SIGNOFFS AND SECURING FINAL CERTIFICATE OF OCCUPANCY.(NO NEW WORK).,Assembly: Other,Assembly: Other,Other,2,2,10382,10382,1,,,,,2011-05-05,2012-02-23,C- CO,0,Complete,02/23/2012 12:00:00 AM,11/05/2010,11/05/2010,02/03/2011,2011-02-03,02/03/2011,02/23/2012,64,WINDHAM LOOP,64 WINDHAM LOOP,5040075,5024507501,Staten Island,,WINDHAM LOOP,,,,,502,SI24,27702,31,51,,,false,BBL DOB MapPLUTO,,40.5788039921054,-74.1626531721583,0101000020E6100000ABC0D9E8688A52C08871CC3F164A4440
520086843,Alteration,"FILED TO OBTAIN FINAL CERTIFICATE OF OCCUPANCY AND REPLACE ALTERATION TYPE 1 APPLICATION 12/65. REFER TO RECONSIDERATION # 16588 APPROVED MY BOROUGH COMMISSIONER MARSHALL KAMINER, ON 4/5/2011. REPLACE EXISTING EGRESS DOOR WITH LARGER DOORS AS INDICATED TO ACCOMMODATE OCCUPANT LOAD.",Public,Assembly: Other,Other,1,1,20387,20387,,,,,,2013-01-03,2013-10-18,C- CO,0,Complete,10/18/2013 12:00:00 AM,01/04/2012,01/05/2012,03/16/2012,2012-06-27,06/27/2012,10/18/2013,1632,VICTORY BOULEVARD,1632 VICTORY BOULEVARD,5106921,5006950039,Staten Island,1608,VICTORY BOULEVARD,1608 VICTORY BOULEVARD,5106921,5006950039,5,501,SI07,16901,31,49,,,false,Lat/Long geosupport,,40.612880,-74.117615,0101000020E610000038A11001878752C0AD2F12DA724E4440
520109784,Alteration,APPLICATION SUBMITED TO CORRECT ERRONEOUS CERTIFICATE OF OCCUPANCY AS PER ATTACHED SCHEDULE A AND AS PER PLANS APPROVED BY DOB UNDER JOB #510067981. NO CHANGE IN EGRESS OR OCCUPANCY. NO PLANS FILED HEREWITH.,Assembly: Other,Assembly: Other,Other,2,2,3701,3701,,,,,,2012-08-31,2012-08-31,C- CO,0,Complete,08/31/2012 12:00:00 AM,08/28/2012,08/28/2012,08/28/2012,2012-08-28,08/28/2012,08/31/2012,374,RIDGEWOOD AVENUE,374 RIDGEWOOD AVENUE,5073662,5055280139,Staten Island,374,RIDGEWOOD AVENUE,374 RIDGEWOOD AVENUE,5073662,5055280139,5,503,SI54,14607,31,51,,,false,Lat/Long geosupport,,40.556887,-74.165678,0101000020E6100000ABEAE5779A8A52C0A648BE1248474440
520145664,Alteration,FILED TO INDICATE CHANGE IN TAX LOT DIMENSION. REFER TO N.B. 165/90 FOR EXISTING FLOOR PLANS.  NO WORK TO BE DONE.,Assembly: Other,Leisure & Entertainment,Other,2,2,78884,78884,,,,,,,,,,Permit issued,07/09/2013 12:00:00 AM,06/28/2013,06/28/2013,06/28/2013,2013-07-09,07/09/2013,,200,BOSCOMBE,200 BOSCOMBE,5118310,5075770003,Staten Island,200,BOSCOMBE AVENUE,200 BOSCOMBE AVENUE,5118310,5075770003,5,503,SI11,226,31,51,,,false,Lat/Long geosupport,,40.523237,-74.231627,0101000020E6100000B8770DFAD28E52C05187156EF9424440
520148448,Demolition,SANDY SUPER STORM RELATED TOTALLY DESTROYED BY STORM OR FIRE.  CLEAN UP OF DEMOLISHED BUILDING.  APPLICATION TO ADDRESS VIOLATION # 123112EGNCY3340,Assembly: Other,Empty Lot,Other,1,0,,0,,0,,,,,,,,Complete (demolition),11/26/2013 12:00:00 AM,08/06/2013,08/06/2013,08/06/2013,2013-09-24,10/28/2013,11/26/2013,621,MIDLAND AVENUE,621 MIDLAND AVENUE,5054751,5038130005,Staten Island,621,MIDLAND AVENUE,621 MIDLAND AVENUE,5054751,5038130005,5,502,SI45,11202,31,50,,,false,Lat/Long geosupport,,40.571647,-74.091327,0101000020E61000007A8F334DD88552C0A2ED98BA2B494440
520162449,Alteration,APPLICATION FILED FOR ONE STORY ENLARGMENT TO EXISTING MEETING HALL.,Assembly: Other,Eating & Drinking,Other,1,1,2877,3596,0,0,0,0,,,,,,Permit issued,12/03/2014 12:00:00 AM,09/11/2013,09/11/2013,05/14/2014,2014-07-21,12/03/2014,,29,BROOK STREET,29 BROOK STREET,5000379,5000230017,Staten Island,27,BROOK STREET,27 BROOK STREET,5000379,5000230017,5,501,SI22,11,31,49,,,false,Lat/Long geosupport,,40.637285,-74.081840,0101000020E61000004CE0D6DD3C8552C09D9D0C8E92514440
520193424,Alteration,"APPLICATION FILED TO ADD ACCESSORY DAYCARE TO THE EXISTING USE GROUP 12 IN ACCORDANCE WITH ZRD-1 REFERENCE #16703 AND REFERENCE #32797. NO WORK TO BE PERFORMED, NO CHANGE IN EGRESS AND REFER TO ALTERATION TYPE-2 DOB APPLICATION #520123429 FOR THE OT AND PL WORK TYPES FOR THIS CONVERSION.",Assembly: Other,Leisure & Entertainment,Other,1,1,41521,41521,,,,,,2014-12-11,2014-12-11,C- CO,0,Complete,12/11/2014 12:00:00 AM,04/24/2014,04/24/2014,07/24/2014,2014-08-26,08/26/2014,12/11/2014,3080,ARTHUR KILL ROAD,3080 ARTHUR KILL ROAD,5154910,5071440528,Staten Island,3080,ARTHUR KILL ROAD,3080 ARTHUR KILL ROAD,5154910,5071440528,5,503,SI11,226,31,51,,,false,Lat/Long geosupport,,40.543783,-74.232299,0101000020E61000002FF99FFCDD8E52C0758F6CAE9A454440
520196671,Alteration,FILING HEREWITH ALTERATION I FOR SITEWORK AND NEW CO,Assembly: Other,Eating & Drinking,Other,1,1,3911,3911,,,,,,,,,,Permit issued,09/15/2015 12:00:00 AM,05/22/2014,05/22/2014,11/21/2014,2014-11-24,09/15/2015,,510,MORNINGSTAR ROAD,510 MORNINGSTAR ROAD,5169344,5011800049,Staten Island,510,MORNINGSTAR ROAD,510 MORNINGSTAR ROAD,5169344,5011800049,5,501,SI12,239,31,49,,,false,Lat/Long geosupport,,40.625635,-74.148953,0101000020E610000008E92972888952C0D21DC4CE14504440
520254634,Demolition,FULL DEMOLITION OF A ONE STORY MASONRY BUILDING,Assembly: Other,Empty Lot,Other,1,0,,0,,0,,,,,,,,Complete (demolition),06/27/2016 12:00:00 AM,01/28/2016,01/28/2016,01/28/2016,2016-05-17,05/17/2016,06/27/2016,831,ARTHUR KILL ROAD,831 ARTHUR KILL ROAD,5801303,5055700291,Staten Island,,ARTHUR KILL ROAD,,,,,502,SI24,279,31,51,,,false,,,,,
310175878,New Building,PROPOSED COMMUNITY FACILITY BUILDING AS EXTENSION TO EXISTING CHURCH.,Empty Lot,Assembly: Other,Other,0,3,0,9909,0,,,,,,,,,Permit issued,12/08/2017 12:00:00 AM,08/07/2008,08/07/2008,06/16/2009,2010-01-12,01/12/2010,,2635,EAST 23 STREET,2635 EAST 23 STREET,3205176,3074680080,Brooklyn,2635,EAST   23 STREET,2635 EAST 23 STREET,3205176,3074680080,3,315,BK17,600,22,48,,,false,Lat/Long geosupport,,40.587816,-73.946333,0101000020E6100000098849B8907C52C06308008E3D4B4440
321083368,New Building,NEW 2 STORY MASONRY COMMUNITY FACILITY BUILDING.,Empty Lot,Assembly: Other,Other,0,2,0,34808,0,,,,,,,,,Permit issued,08/06/2018 12:00:00 AM,03/23/2015,03/25/2015,08/21/2015,2015-11-19,08/24/2016,,789,JEFFERSON AVENUE,789 JEFFERSON AVENUE,3418368,3016530001,Brooklyn,789,JEFFERSON AVENUE,789 JEFFERSON AVENUE,3000000,3016530001,3,303,BK35,385,16,41,,,false,Lat/Long geosupport,,40.686222,-73.926519,0101000020E6100000D90759164C7B52C0DAE55B1FD6574440
420932824,New Building,"NEW (2) STORY RELIGIOUS MOSQUE BUILDING INCLUDES: FIRST FLOOR - MEN'S PRAY AREA, OFFICE,VESTIBULE,SHOE AND COAT ROOMS, BATH ROOMS. SECOND FLOOR- LADIES PRAY AREA,OFFICES,VESTIBULE,PANTRY,CATHROOM.CELLAR DINING,KITCHEN,STORAGE, MECHANICAL/BOILER ROOM, MEDITATION ROOMS,BATH ROOMS.PLUMBING:SANITARY, STROM,WATER,GAS PIPING,PLUMBING FIXTURES,BOILERS.",Empty Lot,Assembly: Other,Other,0,2,0,9864,0,,,,,,,,,Permit issued,12/19/2018 12:00:00 AM,09/25/2014,09/25/2014,12/11/2017,2018-09-26,11/21/2018,,131-24,SPRINGFIELD BOULEVARD,131-24 SPRINGFIELD BOULEVARD,4274163,4127290016,Queens,131-24,SPRINGFIELD BOULEVARD,131-24 SPRINGFIELD BOULEVARD,4274163,4127290016,4,412,QN08,352,29,27,,,false,Lat/Long geosupport,,40.683738,-73.751716,0101000020E610000051F86C1D1C7052C027840EBA84574440
220098631,New Building,"FILING FOR NEW BUILDING AS INDICATED ON ENCLOSED PLANS FOR COMMUNITY FACILITY/PLACE OF WORSHIP, USE GROUP 4. NEW C OF O REQUESTED.",Empty Lot,Assembly: Other,Other,0,3,0,11965,0,,,,,,,,,Permit issued,12/24/2018 12:00:00 AM,12/28/2010,12/28/2010,10/04/2011,2012-06-21,07/10/2012,,371,EAST 166 STREET,371 EAST 166 STREET,2127841,2024290040,Bronx,371,EAST  166 STREET,371 EAST 166 STREET,2127841,2024290040,2,204,BX14,175,09,16,,,false,Lat/Long geosupport,,40.829641,-73.912438,0101000020E61000002B685A62657A52C0DB3521AD316A4440
420848523,New Building,NEW 7 STORY BUILDING FOR HOUSE OF WORSHIP.,Empty Lot,Assembly: Other,Other,0,7,0,23007,0,,,,,,,,,Permit issued,01/22/2019 12:00:00 AM,07/05/2013,07/05/2013,09/01/2016,2017-11-15,,,133-20,41 AVE,133-20 41 AVE,4114229,4050410008,Queens,133-20,41 AVENUE,133-20 41 AVENUE,4114229,4050410008,4,407,QN22,849,25,20,,,false,Lat/Long geosupport,,40.757241,-73.831105,0101000020E6100000B1A206D3307552C05D18E945ED604440
421056298,New Building,NEW HOUSE OF WORSHIP.,Empty Lot,Assembly: Other,Other,0,2,0,10482,0,,,,,2017-12-14,2018-04-24,C- CO,0,Complete,04/24/2018 12:00:00 AM,12/30/2014,12/30/2014,05/15/2015,2015-11-12,04/13/2016,04/24/2018,54-47,LITTLE NECK PWY,54-47 LITTLE NECK PWY,4455689,4082740144,Queens,54-47,LITTLE NECK PARKWAY,54-47 LITTLE NECK PARKWAY,4455689,4082740144,4,411,QN45,150702,26,19,,,false,Lat/Long geosupport,,40.766533,-73.724780,0101000020E6100000DF32A7CB626E52C00327DBC01D624440
421550226,New Building,PROPOSED TWO STORY PLUS BASEMENT AND CELLAR HINDU HOUSE OF WORSHIP.,Empty Lot,Assembly: Other,Other,0,4,0,10905,0,,,,,,,,,In progress (last plan disapproved),10/13/2017 12:00:00 AM,10/10/2017,10/10/2017,,,,,104-14,LIVERPOOL STREET,104-14 LIVERPOOL STREET,4214901,4100490015,Queens,104-14,LIVERPOOL STREET,104-14 LIVERPOOL STREET,4214901,4100490015,4,412,QN61,204,28,28,,,false,Lat/Long geosupport,,40.694270,-73.806051,0101000020E61000001EFAEE56967352C0064CE0D6DD584440
410104097,New Building,ERECT NEW 6 STORY BUILDING AS SHOWN ON PLANS FILED HEREWITH.,Empty Lot,Assembly: Other,Other,0,6,0,22580,0,,,,,2012-06-15,2012-11-27,C- CO,0,Complete,11/27/2012 12:00:00 AM,04/25/2008,04/25/2008,04/30/2010,2010-06-04,06/18/2010,11/27/2012,89-58,163RD STREET,89-58 163RD STREET,4597444,4097610075,Queens,89-58,163 STREET,89-58 163 STREET,4597444,4097610075,4,412,QN61,44601,28,24,,,false,Lat/Long geosupport,,40.705415,-73.797546,0101000020E61000008FC360FE0A7352C0CE8DE9094B5A4440
320914533,New Building,FILING FOR NEW PAVILION WITH ACCESSORY MAINTENANCE SHED.,Empty Lot,Assembly: Other,Other,0,1,0,541,0,,,,,2016-04-28,2018-10-12,T- TCO,0,Complete,01/05/2016 12:00:00 AM,06/30/2014,06/30/2014,07/02/2015,2015-10-16,01/05/2016,,455,FLATBUSH AVENUE,455 FLATBUSH AVENUE,3397887,3011830001,Brooklyn,455,FLATBUSH AVENUE,455 FLATBUSH AVENUE,3397887,3011830001,3,355,BK99,177,17,35,,,false,Lat/Long geosupport,,40.667671,-73.963902,0101000020E610000023A30392B07D52C06ABE4A3E76554440
420253040,New Building,THREE STORY NEW BUILDING FOR HOUSE OF WORSHIP.,Empty Lot,Assembly: Other,Other,0,3,0,16848,0,,,,,,,,,Permit issued,02/14/2018 12:00:00 AM,09/17/2010,09/17/2010,12/03/2012,2016-05-23,09/21/2016,,42-15,UNION ST,42-15 UNION ST,4438162,4051810017,Queens,42-15,UNION STREET,42-15 UNION STREET,4438162,4051810017,4,407,QN22,857,25,20,,,false,Lat/Long geosupport,,40.757506,-73.824557,0101000020E6100000062CB98AC57452C00B43E4F4F5604440
310202777,New Building,FILING HEREWITH TO ERECT NEW TWO STORY BUILDING AS SHOWN ON PLANS FILED HEREWITH.,Empty Lot,Assembly: Other,Other,0,2,0,4996,0,,,,,2010-05-20,2010-09-24,C- CO,0,Complete,09/24/2010 12:00:00 AM,09/30/2008,09/30/2008,07/23/2009,2009-08-07,08/20/2009,09/24/2010,583,EAST 23RD STREET,583 EAST 23RD STREET,3395060,3052230002,Brooklyn,583,EAST   23 STREET,583 EAST 23 STREET,3395060,3052230002,3,314,BK42,770,22,45,,,false,Lat/Long geosupport,,40.635807,-73.955060,0101000020E6100000F06DFAB31F7D52C0B0C8AF1F62514440
300494999,New Building,,Empty Lot,Assembly: Other,Other,0,3,0,,0,,,,,2010-12-30,2010-12-30,C- CO,0,Complete,12/30/2010 12:00:00 AM,12/02/2003,12/05/2003,03/16/2004,2005-04-14,03/14/2006,12/30/2010,2,LORIMER STREET,2 LORIMER STREET,3399874,3022447501,Brooklyn,2,LORIMER STREET,2 LORIMER STREET,3399874,3022447501,3,301,BK75,531,14,33,,,false,Lat/Long geosupport,,40.700722,-73.952416,0101000020E6100000FA0B3D62F47C52C03ACB2C42B1594440
